Date,Open,High,Low,Last,Volume,Status
5/7/2014,0.1515,1,,,,
5/8/2014,0.15025,1,,,,
5/9/2014,0.1516,1,,,,
5/12/2014,0.1511,1,,,,
5/13/2014,0.1511,1,,,,
5/14/2014,0.1511,1,,,,
5/15/2014,0.151,1,,,,
5/16/2014,0.14925,1,,,,
5/19/2014,0.1485,1,,,,
5/20/2014,0.14775,1,,,,
5/21/2014,0.1485,1,,,,
5/22/2014,0.15,1,,,,
5/23/2014,0.1505,1,,,,
5/27/2014,0.1505,1,,,,
5/28/2014,0.15,1,,,,
5/29/2014,0.151,1,,,,
5/30/2014,0.151,1,,,,
6/2/2014,0.151,1,,,,
6/3/2014,0.1509,1,,,,
6/4/2014,0.152,1,,,,
6/5/2014,0.151,1,,,,
6/6/2014,0.1535,1,,,,
6/9/2014,0.15225,1,,,,
6/10/2014,0.152,1,,,,
6/11/2014,0.15125,1,,,,
6/12/2014,0.15175,1,,,,
6/13/2014,0.15425,1,,,,
6/16/2014,0.154,1,,,,
6/17/2014,0.155,1,,,,
6/18/2014,0.153,1,,,,
6/19/2014,0.15325,1,,,,
6/20/2014,0.154,1,,,,
6/23/2014,0.152,1,,,,
6/24/2014,0.1515,1,,,,
6/25/2014,0.151,1,,,,
6/26/2014,0.1495,1,,,,
6/27/2014,0.1515,1,,,,
6/30/2014,0.1552,1,,,,
7/1/2014,0.1552,1,,,,
7/2/2014,0.1555,1,,,,
7/3/2014,0.1555,1,,,,
7/4/2014,0.1534,1,,,,
7/7/2014,0.1534,1,,,,
7/8/2014,0.1525,1,,,,
7/9/2014,0.15275,1,,,,
7/10/2014,0.1515,1,,,,
7/11/2014,0.152,1,,,,
7/14/2014,0.152,1,,,,
7/15/2014,0.1542,1,,,,
7/16/2014,0.15545,1,,,,
7/17/2014,0.1562,1,,,,
7/18/2014,0.15425,1,,,,
7/21/2014,0.15475,1,,,,
7/22/2014,0.15525,1,,,,
7/23/2014,0.155,1,,,,
7/24/2014,0.15425,1,,,,
7/25/2014,0.156,1,,,,
7/28/2014,0.155,1,,,,
7/29/2014,0.155,1,,,,
7/30/2014,0.1558,1,,,,
7/31/2014,0.156,1,,,,
8/1/2014,0.156,1,,,,
8/4/2014,0.1569,1,,,,
8/5/2014,0.1585,1,,,,
8/6/2014,0.1588,1,,,,
8/7/2014,0.157,1,,,,
8/8/2014,0.156,1,,,,
8/11/2014,0.1555,1,,,,
8/12/2014,0.156,1,,,,
8/13/2014,0.155,1,,,,
8/14/2014,0.155,1,,,,
8/15/2014,0.1555,1,,,,
8/18/2014,0.1555,1,,,,
8/19/2014,0.1555,1,,,,
8/20/2014,0.155,1,,,,
8/21/2014,0.155,1,,,,
8/22/2014,0.155,1,,,,
8/26/2014,0.156,1,,,,
8/27/2014,0.1567,1,,,,
8/28/2014,0.1545,1,,,,
8/29/2014,0.157,1,,,,
9/1/2014,0.1565,1,,,,
9/2/2014,0.1565,1,,,,
9/3/2014,0.1561,1,,,,
9/4/2014,0.1561,1,,,,
9/5/2014,0.1528,1,,,,
9/8/2014,0.1535,1,,,,
9/9/2014,0.1535,1,,,,
9/10/2014,0.1535,1,,,,
9/11/2014,0.1536,1,,,,
9/12/2014,0.1536,1,,,,
9/15/2014,0.1536,1,,,,
9/16/2014,0.1535,1,,,,
9/17/2014,0.153,1,,,,
9/18/2014,0.1535,1,,,,
9/19/2014,0.154,1,,,,
9/22/2014,0.1545,1,,,,
9/23/2014,0.1545,1,,,,
9/24/2014,0.1535,1,,,,
9/25/2014,0.1515,1,,,,
9/26/2014,0.154,1,,,,
9/29/2014,0.1525,1,,,,
9/30/2014,0.1565,1,,,,
10/1/2014,0.152,1,,,,
10/2/2014,0.152,1,,,,
10/3/2014,0.153,1,,,,
10/6/2014,0.153,1,,,,
10/7/2014,0.1525,1,,,,
10/8/2014,0.1518,1,,,,
10/9/2014,0.1527,1,,,,
10/10/2014,0.1528,1,,,,
10/13/2014,0.1533,1,,,,
10/14/2014,0.1518,1,,,,
10/15/2014,0.1535,1,,,,
10/16/2014,0.157,1,,,,
10/17/2014,0.1572,1,,,,
10/20/2014,0.1557,1,,,,
10/21/2014,0.153,1,,,,
10/22/2014,0.153,1,,,,
10/23/2014,0.152,1,,,,
10/24/2014,0.152,1,,,,
10/27/2014,0.1525,1,,,,
10/28/2014,0.1535,1,,,,
10/29/2014,0.154,1,,,,
10/30/2014,0.1567,1,,,,
10/31/2014,0.1559,1,,,,
11/3/2014,0.1555,1,,,,
11/4/2014,0.1555,1,,,,
11/5/2014,0.1555,1,,,,
11/6/2014,0.1555,1,,,,
11/7/2014,0.1573,1,,,,
11/10/2014,0.1543,1,,,,
11/11/2014,0.1533,1,,,,
11/12/2014,0.1528,1,,,,
11/13/2014,0.1547,1,,,,
11/14/2014,0.153,1,,,,
11/17/2014,0.154,1,,,,
11/18/2014,0.155,1,,,,
11/19/2014,0.155,1,,,,
11/20/2014,0.155,1,,,,
11/21/2014,0.15525,1,,,,
11/24/2014,0.1535,1,,,,
11/25/2014,0.15625,1,,,,
11/26/2014,0.15575,1,,,,
11/27/2014,0.155,1,,,,
11/28/2014,0.154,1,,,,
12/1/2014,0.15775,1,,,,
12/2/2014,0.15825,1,,,,
12/3/2014,0.157,1,,,,
12/4/2014,0.1572,1,,,,
12/5/2014,0.158,1,,,,
12/8/2014,0.1617,1,,,,
12/9/2014,0.1585,1,,,,
12/10/2014,0.1608,1,,,,
12/11/2014,0.1608,1,,,,
12/12/2014,0.161,1,,,,
12/15/2014,0.162,1,,,,
12/16/2014,0.162,1,,,,
12/17/2014,0.1641,1,,,,
12/18/2014,0.16545,1,,,,
12/19/2014,0.16425,1,,,,
12/22/2014,0.167,1,,,,
12/23/2014,0.1695,1,,,,
12/24/2014,0.16875,1,,,,
12/29/2014,0.16925,1,,,,
12/30/2014,0.1695,1,,,,
12/31/2014,0.17125,1,,,,
1/2/2015,0.1675,1,,,,
1/5/2015,0.168,1,,,,
1/6/2015,0.16775,1,,,,
1/7/2015,0.1665,1,,,,
1/8/2015,0.16625,1,,,,
1/9/2015,0.16675,1,,,,
1/12/2015,0.1665,1,,,,
1/13/2015,0.1665,1,,,,
1/14/2015,0.16825,1,,,,
1/15/2015,0.168,1,,,,
1/16/2015,0.168,1,,,,
1/19/2015,0.16875,1,,,,
1/20/2015,0.1685,1,,,,
1/21/2015,0.16675,1,,,,
1/22/2015,0.16825,1,,,,
1/23/2015,0.16775,1,,,,
1/26/2015,0.169,1,,,,
1/27/2015,0.168,1,,,,
1/28/2015,0.1705,1,,,,
1/29/2015,0.1709,1,,,,
1/30/2015,0.17125,1,,,,
2/2/2015,0.1695,1,,,,
2/3/2015,0.171,1,,,,
2/4/2015,0.1735,1,,,,
2/5/2015,0.171,1,,,,
2/6/2015,0.1715,1,,,,
2/9/2015,0.1722,1,,,,
2/10/2015,0.1717,1,,,,
2/11/2015,0.1717,1,,,,
2/12/2015,0.172,1,,,,
2/13/2015,0.173,1,,,,
2/16/2015,0.173,1,,,,
2/17/2015,0.1735,1,,,,
2/18/2015,0.1735,1,,,,
2/19/2015,0.1735,1,,,,
2/20/2015,0.1715,1,,,,
2/23/2015,0.171,1,,,,
2/24/2015,0.1715,1,,,,
2/25/2015,0.172,1,,,,
2/26/2015,0.1719,1,,,,
2/27/2015,0.173,1,,,,
3/2/2015,0.1727,1,,,,
3/3/2015,0.173,1,,,,
3/4/2015,0.175,1,,,,
3/5/2015,0.175,1,,,,
3/6/2015,0.175,1,,,,
3/9/2015,0.1765,1,,,,
3/10/2015,0.1779,1,,,,
3/11/2015,0.176,1,,,,
3/12/2015,0.1745,1,,,,
3/13/2015,0.1765,1,,,,
3/16/2015,0.177,1,,,,
3/17/2015,0.1775,1,,,,
3/18/2015,0.176,1,,,,
3/19/2015,0.17325,1,,,,
3/20/2015,0.174,1,,,,
3/23/2015,0.17375,1,,,,
3/24/2015,0.17275,1,,,,
3/25/2015,0.1756,1,,,,
3/26/2015,0.17775,1,,,,
3/27/2015,0.178,1,,,,
3/30/2015,0.17925,1,,,,
3/31/2015,0.17625,1,,,,
4/1/2015,0.17755,1,,,,
4/2/2015,0.17975,1,,,,
4/7/2015,0.18015,1,,,,
4/8/2015,0.18095,1,,,,
4/9/2015,0.18,1,,,,
4/10/2015,0.1785,1,,,,
4/13/2015,0.1815,1,,,,
4/14/2015,0.1825,1,,,,
4/15/2015,0.1804,1,,,,
4/16/2015,0.18055,1,,,,
4/17/2015,0.18025,1,,,,
4/20/2015,0.1805,1,,,,
4/21/2015,0.1815,1,,,,
4/22/2015,0.18175,1,,,,
4/23/2015,0.18125,1,,,,
4/24/2015,0.1815,1,,,,
4/27/2015,0.18125,1,,,,
4/28/2015,0.18425,1,,,,
4/29/2015,0.18025,1,,,,
4/30/2015,0.181,1,,,,
5/1/2015,0.18225,1,,,,
5/5/2015,0.1805,1,,,,
5/6/2015,0.18025,1,,,,
5/7/2015,0.1815,1,,,,
5/8/2015,0.18475,1,,,,
5/11/2015,0.1856,1,,,,
5/12/2015,0.1856,1,,,,
5/13/2015,0.1856,1,,,,
5/14/2015,0.18335,1,,,,
5/15/2015,0.1862,1,,,,
5/18/2015,0.184,1,,,,
5/19/2015,0.18675,1,,,,
5/20/2015,0.18475,1,,,,
5/21/2015,0.18475,1,,,,
5/22/2015,0.18485,1,,,,
5/26/2015,0.1863,1,,,,
5/27/2015,0.18535,1,,,,
5/28/2015,0.184,1,,,,
5/29/2015,0.184,1,,,,
6/1/2015,0.183,1,,,,
6/2/2015,0.1848,1,,,,
6/3/2015,0.185,1,,,,
6/4/2015,0.18405,1,,,,
6/5/2015,0.183,1,,,,
6/8/2015,0.1854,1,,,,
6/9/2015,0.1875,1,,,,
6/10/2015,0.18875,1,,,,
6/11/2015,0.1855,1,,,,
6/12/2015,0.18475,1,,,,
6/15/2015,0.18525,1,,,,
6/16/2015,0.185,1,,,,
6/17/2015,0.1875,1,,,,
6/18/2015,0.18675,1,,,,
6/19/2015,0.187,1,,,,
6/22/2015,0.187,1,,,,
6/23/2015,0.187,1,,,,
6/24/2015,0.1865,1,,,,
6/25/2015,0.186,1,,,,
6/26/2015,0.1866,1,,,,
6/29/2015,0.1866,1,,,,
6/30/2015,0.1865,1,,,,
7/1/2015,0.185,1,,,,
7/2/2015,0.18815,1,,,,
7/3/2015,0.1884,1,,,,
7/6/2015,0.1865,1,,,,
7/7/2015,0.1895,1,,,,
7/8/2015,0.1885,1,,,,
7/9/2015,0.1867,1,,,,
7/10/2015,0.186,1,,,,
7/13/2015,0.1873,1,,,,
7/14/2015,0.187,1,,,,
7/15/2015,0.186,1,,,,
7/16/2015,0.188,1,,,,
7/17/2015,0.1905,1,,,,
7/20/2015,0.189,1,,,,
7/21/2015,0.185,1,,,,
7/22/2015,0.187,1,,,,
7/23/2015,0.1905,1,,,,
7/24/2015,0.189,1,,,,
7/27/2015,0.189,1,,,,
7/28/2015,0.1908,1,,,,
7/29/2015,0.18955,1,,,,
7/30/2015,0.1885,1,,,,
7/31/2015,0.19175,1,,,,
8/3/2015,0.1905,1,,,,
8/4/2015,0.19075,1,,,,
8/5/2015,0.1935,1,,,,
8/6/2015,0.1915,1,,,,
8/7/2015,0.19125,1,,,,
8/10/2015,0.19255,1,,,,
8/11/2015,0.19345,1,,,,
8/12/2015,0.194,1,,,,
8/13/2015,0.1976,1,,,,
8/14/2015,0.1996,1,,,,
8/17/2015,0.2046,1,,,,
8/18/2015,0.20275,1,,,,
8/19/2015,0.202,1,,,,
8/20/2015,0.2004,1,,,,
8/21/2015,0.1994,1,,,,
8/24/2015,0.1994,1,,,,
8/25/2015,0.19775,1,,,,
8/26/2015,0.198,1,,,,
8/27/2015,0.197,1,,,,
8/28/2015,0.19855,1,,,,
9/1/2015,0.2012,1,,,,
9/2/2015,0.2028,1,,,,
9/3/2015,0.2043,1,,,,
9/4/2015,0.19925,1,,,,
9/7/2015,0.2027,1,,,,
9/8/2015,0.203,1,,,,
9/9/2015,0.204,1,,,,
9/10/2015,0.20635,1,,,,
9/11/2015,0.20655,1,,,,
9/14/2015,0.209,1,,,,
9/15/2015,0.20725,1,,,,
9/16/2015,0.2128,1,,,,
9/17/2015,0.216,1,,,,
9/18/2015,0.1958,1,,,,
9/21/2015,0.195,1,,,,
9/22/2015,0.1956,1,,,,
9/23/2015,0.1939,1,,,,
9/24/2015,0.1943,1,,,,
9/25/2015,0.1943,1,,,,
9/28/2015,0.1936,1,,,,
9/29/2015,0.193,1,,,,
9/30/2015,0.193,1,,,,
10/1/2015,0.194,1,,,,
10/2/2015,0.1947,1,,,,
10/5/2015,0.19375,1,,,,
10/6/2015,0.1941,1,,,,
10/7/2015,0.19605,1,,,,
10/8/2015,0.19545,1,,,,
10/9/2015,0.19685,1,,,,
10/12/2015,0.19325,1,,,,
10/13/2015,0.19575,1,,,,
10/14/2015,0.199,1,,,,
10/15/2015,0.19675,1,,,,
10/16/2015,0.19425,1,,,,
10/19/2015,0.196,1,,,,
10/20/2015,0.1965,1,,,,
10/21/2015,0.1948,1,,,,
10/22/2015,0.19695,1,,,,
10/23/2015,0.1935,1,,,,
10/26/2015,0.19355,1,,,,
10/27/2015,0.19075,1,,,,
10/28/2015,0.1883,1,,,,
10/29/2015,0.193,1,,,,
10/30/2015,0.192,1,,,,
11/2/2015,0.19,1,,,,
11/3/2015,0.1922,1,,,,
11/4/2015,0.1932,1,,,,
11/5/2015,0.19475,1,,,,
11/6/2015,0.1945,1,,,,
11/9/2015,0.197,1,,,,
11/10/2015,0.1955,1,,,,
11/11/2015,0.19575,1,,,,
11/12/2015,0.197,1,,,,
11/13/2015,0.19725,1,,,,
11/16/2015,0.19925,1,,,,
11/17/2015,0.2025,1,,,,
11/18/2015,0.20675,1,,,,
11/19/2015,0.21325,1,,,,
11/20/2015,0.2115,1,,,,
11/23/2015,0.221,1,,,,
11/24/2015,0.225,1,,,,
11/25/2015,0.2315,1,,,,
11/26/2015,0.23275,1,,,,
11/27/2015,0.24375,1,,,,
11/30/2015,0.243,1,,,,
12/1/2015,0.24375,1,,,,
12/2/2015,0.251,1,,,,
12/3/2015,0.2686,1,,,,
12/4/2015,0.2755,1,,,,
12/7/2015,0.287,1,,,,
12/8/2015,0.2931,1,,,,
12/9/2015,0.3005,1,,,,
12/10/2015,0.317,1,,,,
12/11/2015,0.3305,1,,,,
12/14/2015,0.3445,1,,,,
12/15/2015,0.3505,1,,,,
12/16/2015,0.36,1,,,,
12/17/2015,0.4021,1,,,,
12/18/2015,0.413,1,,,,
12/21/2015,0.4195,1,,,,
12/22/2015,0.4175,1,,,,
12/23/2015,0.4216,1,,,,
12/24/2015,0.4219,1,,,,
12/29/2015,0.4239,1,,,,
12/30/2015,0.4275,1,,,,
12/31/2015,0.4295,1,,,,
1/4/2016,0.4225,1,,,,
1/5/2016,0.422,1,,,,
1/6/2016,0.4235,1,,,,
1/7/2016,0.4235,1,,,,
1/8/2016,0.4238,1,,,,
1/11/2016,0.424,1,,,,
1/12/2016,0.4245,1,,,,
1/13/2016,0.4255,1,,,,
1/14/2016,0.4255,1,,,,
1/15/2016,0.4255,1,,,,
1/18/2016,0.426,1,,,,
1/19/2016,0.425,1,,,,
1/20/2016,0.4253,1,,,,
1/21/2016,0.4265,1,,,,
1/22/2016,0.4255,1,,,,
1/25/2016,0.4306,1,,,,
1/26/2016,0.4306,1,,,,
1/27/2016,0.428,1,,,,
1/28/2016,0.4262,1,,,,
1/29/2016,0.425,1,,,,
2/1/2016,0.427,1,,,,
2/2/2016,0.4285,1,,,,
2/3/2016,0.4285,1,,,,
2/4/2016,0.4277,1,,,,
2/5/2016,0.4289,1,,,,
2/8/2016,0.42925,1,,,,
2/9/2016,0.4285,1,,,,
2/10/2016,0.4265,1,,,,
2/11/2016,0.427,1,,,,
2/12/2016,0.4305,1,,,,
2/15/2016,0.42925,1,,,,
2/16/2016,0.4295,1,,,,
2/17/2016,0.43005,1,,,,
2/18/2016,0.432,1,,,,
2/19/2016,0.4335,1,,,,
2/22/2016,0.4335,1,,,,
2/23/2016,0.4358,1,,,,
2/24/2016,0.4338,1,,,,
2/25/2016,0.4385,1,,,,
2/26/2016,0.4385,1,,,,
2/29/2016,0.4405,1,,,,
3/1/2016,0.43525,1,,,,
3/2/2016,0.4376,1,,,,
3/3/2016,0.4405,1,,,,
3/4/2016,0.438,1,,,,
3/7/2016,0.4405,1,,,,
3/8/2016,0.44185,1,,,,
3/9/2016,0.438,1,,,,
3/10/2016,0.4381,1,,,,
3/11/2016,0.4362,1,,,,
3/14/2016,0.4413,1,,,,
3/15/2016,0.44125,1,,,,
3/16/2016,0.4399,1,,,,
3/17/2016,0.4321,1,,,,
3/18/2016,0.4283,1,,,,
3/21/2016,0.4318,1,,,,
3/22/2016,0.4315,1,,,,
3/23/2016,0.433,1,,,,
3/24/2016,0.435,1,,,,
3/29/2016,0.4329,1,,,,
3/30/2016,0.434,1,,,,
3/31/2016,0.43725,1,,,,
4/1/2016,0.43735,1,,,,
4/4/2016,0.4402,1,,,,
4/5/2016,0.4385,1,,,,
4/6/2016,0.439,1,,,,
4/7/2016,0.43645,1,,,,
4/8/2016,0.4347,1,,,,
4/11/2016,0.4359,1,,,,
4/12/2016,0.43715,1,,,,
4/13/2016,0.43275,1,,,,
4/14/2016,0.43625,1,,,,
4/15/2016,0.43625,1,,,,
4/18/2016,0.43875,1,,,,
4/19/2016,0.44115,1,,,,
4/20/2016,0.44125,1,,,,
4/21/2016,0.43885,1,,,,
4/22/2016,0.43645,1,,,,
4/25/2016,0.43695,1,,,,
4/26/2016,0.4377,1,,,,
4/27/2016,0.4352,1,,,,
4/28/2016,0.4388,1,,,,
4/29/2016,0.43575,1,,,,
5/3/2016,0.4359,1,,,,
5/4/2016,0.4359,1,,,,
5/5/2016,0.43715,1,,,,
5/6/2016,0.4379,1,,,,
5/9/2016,0.43865,1,,,,
5/10/2016,0.4373,1,,,,
5/11/2016,0.43465,1,,,,
5/12/2016,0.43445,1,,,,
5/13/2016,0.43395,1,,,,
5/16/2016,0.4362,1,,,,
5/17/2016,0.4387,1,,,,
5/18/2016,0.43845,1,,,,
5/19/2016,0.443,1,,,,
5/20/2016,0.44325,1,,,,
5/23/2016,0.446,1,,,,
5/24/2016,0.4442,1,,,,
5/25/2016,0.4497,1,,,,
5/26/2016,0.45445,1,,,,
5/27/2016,0.45665,1,,,,
5/31/2016,0.46885,1,,,,
6/1/2016,0.46955,1,,,,
6/2/2016,0.46305,1,,,,
6/3/2016,0.4648,1,,,,
6/6/2016,0.44705,1,,,,
6/7/2016,0.4458,1,,,,
6/8/2016,0.4453,1,,,,
6/9/2016,0.44705,1,,,,
6/10/2016,0.44655,1,,,,
6/13/2016,0.44205,1,,,,
6/14/2016,0.4423,1,,,,
6/15/2016,0.44605,1,,,,
6/16/2016,0.44805,1,,,,
6/17/2016,0.4478,1,,,,
6/20/2016,0.44805,1,,,,
6/21/2016,0.4508,1,,,,
6/22/2016,0.45205,1,,,,
6/23/2016,0.4533,1,,,,
6/24/2016,0.4493,1,,,,
6/27/2016,0.4588,1,,,,
6/28/2016,0.4603,1,,,,
6/29/2016,0.46655,1,,,,
6/30/2016,0.46505,1,,,,
7/1/2016,0.46755,1,,,,
7/4/2016,0.46955,1,,,,
7/5/2016,0.4703,1,,,,
7/6/2016,0.47255,1,,,,
7/7/2016,0.4743,1,,,,
7/8/2016,0.4758,1,,,,
7/11/2016,0.47785,1,,,,
7/12/2016,0.47935,1,,,,
7/13/2016,0.48135,1,,,,
7/14/2016,0.4821,1,,,,
7/15/2016,0.4833,1,,,,
7/18/2016,0.48655,1,,,,
7/19/2016,0.4853,1,,,,
7/20/2016,0.4874,1,,,,
7/21/2016,0.4879,1,,,,
7/22/2016,0.4904,1,,,,
7/25/2016,0.4909,1,,,,
7/26/2016,0.49265,1,,,,
7/27/2016,0.49565,1,,,,
7/28/2016,0.4939,1,,,,
7/29/2016,0.4959,1,,,,
8/1/2016,0.4939,1,,,,
8/2/2016,0.4939,1,,,,
8/3/2016,0.4969,1,,,,
8/4/2016,0.4984,1,,,,
8/5/2016,0.5039,1,,,,
8/8/2016,0.5119,1,,,,
8/9/2016,0.51315,1,,,,
8/10/2016,0.51765,1,,,,
8/11/2016,0.50765,1,,,,
8/12/2016,0.50665,1,,,,
8/15/2016,0.50744,1,,,,
8/16/2016,0.50744,1,,,,
8/17/2016,0.51411,1,,,,
8/18/2016,0.51244,1,,,,
8/19/2016,0.52106,1,,,,
8/22/2016,0.52217,1,,,,
8/23/2016,0.52439,1,,,,
8/24/2016,0.51994,1,,,,
8/25/2016,0.52383,1,,,,
8/26/2016,0.52439,1,,,,
8/30/2016,0.52322,1,,,,
8/31/2016,0.52489,1,,,,
9/1/2016,0.52294,1,,,,
9/2/2016,0.52572,1,,,,
9/5/2016,0.51933,1,,,,
9/6/2016,0.51656,1,,,,
9/7/2016,0.51322,1,,,,
9/8/2016,0.51822,1,,,,
9/9/2016,0.52689,1,,,,
9/12/2016,0.52772,1,,,,
9/13/2016,0.52428,1,,,,
9/14/2016,0.52956,1,,,,
9/15/2016,0.53094,1,,,,
9/16/2016,0.53178,1,,,,
9/19/2016,0.53617,1,,,,
9/20/2016,0.54306,1,,,,
9/21/2016,0.54633,1,,,,
9/22/2016,0.52528,1,,,,
9/23/2016,0.52222,1,,,,
9/26/2016,0.52444,1,,,,
9/27/2016,0.52667,1,,,,
9/28/2016,0.52438,1,,,,
9/29/2016,0.52722,1,,,,
9/30/2016,0.53111,1,,,,
10/3/2016,0.52833,1,,,,
10/4/2016,0.52722,1,,,,
10/5/2016,0.52567,1,,,,
10/6/2016,0.52956,1,,,,
10/7/2016,0.529,1,,,,
10/10/2016,0.52956,1,,,,
10/11/2016,0.53067,1,,,,
10/12/2016,0.53456,1,,,,
10/13/2016,0.53456,1,,,,
10/14/2016,0.53567,1,,,,
10/17/2016,0.52789,1,,,,
10/18/2016,0.52567,1,,,,
10/19/2016,0.52456,1,,,,
10/20/2016,0.524,1,,,,
10/21/2016,0.534,1,,,,
10/24/2016,0.534,1,,,,
10/25/2016,0.53589,1,,,,
10/26/2016,0.53478,1,,,,
10/27/2016,0.53433,1,,,,
10/28/2016,0.53267,1,,,,
10/31/2016,0.53378,1,,,,
11/1/2016,0.53044,1,,,,
11/2/2016,0.532,1,,,,
11/3/2016,0.53256,1,,,,
11/4/2016,0.53533,1,,,,
11/7/2016,0.53533,1,,,,
11/8/2016,0.537,1,,,,
11/9/2016,0.53644,1,,,,
11/10/2016,0.53817,1,,,,
11/11/2016,0.53817,1,,,,
11/14/2016,0.54206,1,,,,
11/15/2016,0.55011,1,,,,
11/16/2016,0.55456,1,,,,
11/17/2016,0.56178,1,,,,
11/18/2016,0.566,1,,,,
11/21/2016,0.56778,1,,,,
11/22/2016,0.58422,1,,,,
11/23/2016,0.592,1,,,,
11/24/2016,0.60256,1,,,,
11/25/2016,0.60589,1,,,,
11/28/2016,0.60561,1,,,,
11/29/2016,0.61672,1,,,,
11/30/2016,0.62367,1,,,,
12/1/2016,0.6345,1,,,,
12/2/2016,0.64667,1,,,,
12/5/2016,0.65194,1,,,,
12/6/2016,0.64889,1,,,,
12/7/2016,0.65417,1,,,,
12/8/2016,0.66389,1,,,,
12/9/2016,0.68,1,,,,
12/12/2016,0.69472,1,,,,
12/13/2016,0.70389,1,,,,
12/14/2016,0.70728,1,,,,
12/15/2016,0.73622,1,,,,
12/16/2016,0.739,1,,,,
12/19/2016,0.744,1,,,,
12/20/2016,0.749,1,,,,
12/21/2016,0.755,1,,,,
12/22/2016,0.75611,1,,,,
12/23/2016,0.76111,1,,,,
12/28/2016,0.77,1,,,,
12/29/2016,0.77111,1,,,,
12/30/2016,0.77167,1,,,,
1/3/2017,0.77333,1,,,,
1/4/2017,0.76556,1,,,,
1/5/2017,0.76556,1,,,,
1/6/2017,0.76333,1,,,,
1/9/2017,0.76333,1,,,,
1/10/2017,0.765,1,,,,
1/11/2017,0.76722,1,,,,
1/12/2017,0.76722,1,,,,
1/13/2017,0.76833,1,,,,
1/16/2017,0.76778,1,,,,
1/17/2017,0.76944,1,,,,
1/18/2017,0.77667,1,,,,
1/19/2017,0.77639,1,,,,
1/20/2017,0.77528,1,,,,
1/23/2017,0.77111,1,,,,
1/24/2017,0.77333,1,,,,
1/25/2017,0.77611,1,,,,
1/26/2017,0.77611,1,,,,
1/27/2017,0.77833,1,,,,
1/30/2017,0.78,1,,,,
1/31/2017,0.77944,1,,,,
2/1/2017,0.78,1,,,,
2/2/2017,0.77667,1,,,,
2/3/2017,0.77556,1,,,,
2/6/2017,0.77528,1,,,,
2/7/2017,0.77278,1,,,,
2/8/2017,0.77167,1,,,,
2/9/2017,0.77056,1,,,,
2/10/2017,0.77111,1,,,,
2/13/2017,0.77,1,,,,
2/14/2017,0.77,1,,,,
2/15/2017,0.77222,1,,,,
2/16/2017,0.78056,1,,,,
2/17/2017,0.77944,1,,,,
2/20/2017,0.77722,1,,,,
2/21/2017,0.77944,1,,,,
2/22/2017,0.77944,1,,,,
2/23/2017,0.77833,1,,,,
2/24/2017,0.78056,1,,,,
2/27/2017,0.78444,1,,,,
2/28/2017,0.78889,1,,,,
3/1/2017,0.81056,1,,,,
3/2/2017,0.83,1,,,,
3/3/2017,0.83444,1,,,,
3/6/2017,0.84667,1,,,,
3/7/2017,0.85444,1,,,,
3/8/2017,0.85778,1,,,,
3/9/2017,0.88139,1,,,,
3/10/2017,0.89056,1,,,,
3/13/2017,0.91222,1,,,,
3/14/2017,0.92833,1,,,,
3/15/2017,0.94278,1,,,,
3/16/2017,0.97833,1,,,,
3/17/2017,0.97611,1,,,,
3/20/2017,0.97722,1,,,,
3/21/2017,0.97722,1,,,,
3/22/2017,0.98389,1,,,,
3/23/2017,0.98167,1,,,,
3/24/2017,0.98278,1,,,,
3/27/2017,0.98222,1,,,,
3/28/2017,0.98222,1,,,,
3/29/2017,0.98222,1,,,,
3/30/2017,0.98278,1,,,,
3/31/2017,0.98278,1,,,,
4/3/2017,0.98333,1,,,,
4/4/2017,0.98611,1,,,,
4/5/2017,0.98556,1,,,,
4/6/2017,0.98944,1,,,,
4/7/2017,0.99,1,,,,
4/10/2017,0.98833,1,,,,
4/11/2017,0.99,1,,,,
4/12/2017,0.99389,1,,,,
4/13/2017,0.99444,1,,,,
4/18/2017,0.99278,1,,,,
4/19/2017,0.99111,1,,,,
4/20/2017,0.98833,1,,,,
4/21/2017,0.99056,1,,,,
4/24/2017,0.99111,1,,,,
4/25/2017,0.99222,1,,,,
4/26/2017,0.99278,1,,,,
4/27/2017,0.995,1,,,,
4/28/2017,0.995,1,,,,
5/2/2017,0.99278,1,,,,
5/3/2017,0.99167,1,,,,
5/4/2017,0.99278,1,,,,
5/5/2017,0.99444,1,,,,
5/8/2017,0.99411,1,,,,
5/9/2017,0.98856,1,,,,
5/10/2017,0.98856,1,,,,
5/11/2017,0.98911,1,,,,
5/12/2017,0.99244,1,,,,
5/15/2017,1.00078,1,,,,
5/16/2017,0.99911,1,,,,
5/17/2017,1.00356,1,,,,
5/18/2017,1.00994,1,,,,
5/19/2017,1.01711,1,,,,
5/22/2017,1.02939,1,,,,
5/23/2017,1.02356,1,,,,
5/24/2017,1.03272,1,,,,
5/25/2017,1.04383,1,,,,
5/26/2017,1.04467,1,,,,
5/30/2017,1.0505,1,,,,
5/31/2017,1.06033,1,,,,
6/1/2017,1.07589,1,,,,
6/2/2017,1.08617,1,,,,
6/5/2017,1.08422,1,,,,
6/6/2017,1.08867,1,,,,
6/7/2017,1.096,1,,,,
6/8/2017,1.11711,1,,,,
6/9/2017,1.12711,1,,,,
6/12/2017,1.13933,1,,,,
6/13/2017,1.15889,1,,,,
6/14/2017,1.17167,1,,,,
